==6243== Memcheck, a memory error detector
==6243== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==6243== Using Valgrind-3.13.0 and LibVEX; rerun with -h for copyright info
==6243== Command: ./bank input-1.txt
Account #0793710490620664 balance: 4059874.992280
Account #1093278990669429 balance: 1796262.861080
Account #9980216556183046 balance: 2243524.334380
Account #8028716243309826 balance: 1884219.426300
Account #8028716243309826 balance: 1884219.426300
Account #6847226299857821 balance: 1651067.536080
Account #2076962079974167 balance: 3447123.133600
Account #6847226299857821 balance: 1647436.776080
Account #8255171551994747 balance: 2837990.501850
Account #0793710490620664 balance: 4065591.102280
Account #8255171551994747 balance: 2836760.581850
Account #9980216556183046 balance: 2245094.364380
Account #1093278990669429 balance: 1800443.961080
Account #6847226299857821 balance: 1647450.326080
Account #6847226299857821 balance: 1647450.326080
Account #6847226299857821 balance: 1647450.326080
Account #3491588839892013 balance: 3355116.968100
Account #1093278990669429 balance: 1801946.121080
Account #3491588839892013 balance: 3353731.018100
Account #4659001911688512 balance: 1558847.494740
Account #9980216556183046 balance: 2247700.544380
Account #8028716243309826 balance: 1888400.776300
Account #3491588839892013 balance: 3353731.018100
Account #2076962079974167 balance: 3447120.583600
Account #1093278990669429 balance: 1799842.571080
Account #8255171551994747 balance: 2829300.601850
Account #1093278990669429 balance: 1799842.571080
Account #0793710490620664 balance: 4065658.312280
Account #0793710490620664 balance: 4066097.162280
Account #9980216556183046 balance: 2251487.934380
Account #9980216556183046 balance: 2251487.934380
Account #8255171551994747 balance: 2830259.221850
Account #3491588839892013 balance: 3354344.188100
Account #8255171551994747 balance: 2824047.821850
Account #2076962079974167 balance: 3446824.673600
Account #6847226299857821 balance: 1648139.006080
Account #4659001911688512 balance: 1562080.374740
Account #8255171551994747 balance: 2822668.431850
Account #3491588839892013 balance: 3536158.608100
Account #4659001911688512 balance: 1563832.064740
Account #1093278990669429 balance: 1804069.751080
Account #6847226299857821 balance: 1651415.586080
Account #7966380955913694 balance: 2226990.287940
Account #9980216556183046 balance: 2249389.464380
Account #2076962079974167 balance: 3450217.133600
Account #8028716243309826 balance: 1890161.196300
Account #1093278990669429 balance: 1803251.941080
Account #1093278990669429 balance: 1801690.441080
Account #2076962079974167 balance: 3452581.533600
Account #2076962079974167 balance: 3455462.763600
Account #4659001911688512 balance: 1559295.574740
Account #6847226299857821 balance: 1648268.956080
Account #3491588839892013 balance: 3348769.008100
Account #0793710490620664 balance: 4076241.392280
Account #8028716243309826 balance: 1889419.616300
Account #3491588839892013 balance: 3346868.908100
Account #0793710490620664 balance: 4074063.662280
Account #4659001911688512 balance: 1568592.654740
Account #8028716243309826 balance: 1887568.486300
Account #3491588839892013 balance: 3340715.908100
Account #9980216556183046 balance: 2252922.174380
Account #8255171551994747 balance: 2812007.341850
Account #7966380955913694 balance: 2226384.377940
Account #3491588839892013 balance: 3342755.288100
Account #1093278990669429 balance: 1802624.501080
Account #9980216556183046 balance: 2255762.794380
Account #2076962079974167 balance: 3438540.683600
Account #6847226299857821 balance: 1654244.026080
Account #4659001911688512 balance: 1569037.914740
Account #8028716243309826 balance: 1889538.226300
Account #3491588839892013 balance: 3346230.828100
Account #2076962079974167 balance: 3437483.163600
Account #8028716243309826 balance: 1889032.526300
Account #8255171551994747 balance: 2807607.051850
Account #1093278990669429 balance: 1808347.561080
Account #8255171551994747 balance: 2805954.311850
Account #9980216556183046 balance: 2254365.674380
Account #1093278990669429 balance: 1808611.601080
Account #1093278990669429 balance: 1808611.601080
Account #6847226299857821 balance: 1656504.426080
Account #3491588839892013 balance: 3351341.338100
Account #7966380955913694 balance: 2219570.347940
Account #9980216556183046 balance: 2252868.834380
Account #8255171551994747 balance: 2803627.221850
Account #6847226299857821 balance: 1660799.086080
Account #8028716243309826 balance: 1883249.956300
Account #2076962079974167 balance: 3442109.053600
Account #0793710490620664 balance: 4074101.572280
Account #2076962079974167 balance: 3441294.523600
Account #8255171551994747 balance: 2807137.411850
Account #8028716243309826 balance: 1883249.956300
Account #9980216556183046 balance: 2250577.324380
Account #2076962079974167 balance: 3440375.103600
Account #7966380955913694 balance: 2216315.397940
Account #3491588839892013 balance: 3355703.738100
Account #4659001911688512 balance: 1570580.424740
Account #1093278990669429 balance: 1809395.221080
Account #4659001911688512 balance: 1572243.034740
Account #1093278990669429 balance: 1810206.991080
Account #3491588839892013 balance: 3353836.728100
Account #7966380955913694 balance: 2214084.447940
Account #9980216556183046 balance: 2252268.304380
Account #7966380955913694 balance: 2212978.067940
Account #8255171551994747 balance: 2791017.311850
Account #1093278990669429 balance: 1813975.031080
Account #1093278990669429 balance: 1815335.251080
Account #8255171551994747 balance: 2787215.891850
Account #2076962079974167 balance: 3440419.103600
Account #8028716243309826 balance: 1887119.816300
Account #8255171551994747 balance: 2785478.021850
Account #4659001911688512 balance: 1571691.044740
Account #0793710490620664 balance: 4078216.742280
Account #8255171551994747 balance: 2784832.601850
Account #9980216556183046 balance: 2255590.634380
Account #7966380955913694 balance: 2207381.377940
Account #8028716243309826 balance: 1889008.856300
Account #1093278990669429 balance: 1817585.631080
Account #8255171551994747 balance: 2784821.041850
Account #6847226299857821 balance: 1667024.756080
Account #0793710490620664 balance: 4073515.352280
Account #8028716243309826 balance: 1891168.106300
Account #7966380955913694 balance: 2202693.757940
Account #9980216556183046 balance: 2259089.044380
Account #3491588839892013 balance: 3359936.838100
Account #8028716243309826 balance: 1891168.106300
Account #8255171551994747 balance: 2778461.051850
Account #8028716243309826 balance: 1891316.446300
Account #2076962079974167 balance: 3429065.183600
Account #9980216556183046 balance: 2250735.594380
Account #4659001911688512 balance: 1581528.424740
Account #4659001911688512 balance: 1581528.424740
Account #4659001911688512 balance: 1581853.554740
Account #8028716243309826 balance: 1893562.206300
Account #0793710490620664 balance: 4063241.752280
Account #0793710490620664 balance: 4062586.382280
Account #0793710490620664 balance: 4062586.382280
Account #6847226299857821 balance: 1678086.046080
Account #7966380955913694 balance: 2199703.777940
Account #8255171551994747 balance: 2777851.741850
Account #0793710490620664 balance: 4068935.892280
Account #2076962079974167 balance: 3428811.433600
Account #1093278990669429 balance: 1820287.471080
Account #4659001911688512 balance: 1586724.614740
Account #7966380955913694 balance: 2197029.527940
Account #6847226299857821 balance: 1671589.756080
Account #8028716243309826 balance: 1889683.446300
Account #8028716243309826 balance: 1889683.446300
Account #1093278990669429 balance: 1820927.551080
Account #2076962079974167 balance: 3427968.083600
Account #9980216556183046 balance: 2256157.194380
Account #0793710490620664 balance: 4069431.152280
Account #1093278990669429 balance: 1819118.241080
Account #2076962079974167 balance: 3424444.493600
Account #3491588839892013 balance: 3353670.598100
Account #8028716243309826 balance: 1888213.206300
Account #7966380955913694 balance: 2202495.487940
Account #7966380955913694 balance: 2202504.767940
Account #4659001911688512 balance: 1588104.054740
Account #4659001911688512 balance: 1588104.054740
Account #7966380955913694 balance: 2203914.847940
Account #3491588839892013 balance: 3350546.818100
Account #9980216556183046 balance: 2255022.184380
Account #9980216556183046 balance: 2254635.794380
Account #8028716243309826 balance: 1886744.686300
Account #3491588839892013 balance: 3350993.608100
Account #1093278990669429 balance: 1821161.051080
Account #0793710490620664 balance: 4065598.182280
Account #4659001911688512 balance: 1590805.234740
Account #6847226299857821 balance: 1663849.086080
Account #6847226299857821 balance: 1665322.516080
Account #2076962079974167 balance: 3426045.583600
Account #2076962079974167 balance: 3424637.643600
Account #7966380955913694 balance: 2199257.017940
Account #8255171551994747 balance: 2784377.261850
Account #7966380955913694 balance: 2199835.887940
Account #2076962079974167 balance: 3422964.633600
Account #4659001911688512 balance: 1597957.444740
Account #2076962079974167 balance: 3422964.633600
Account #8255171551994747 balance: 2784377.261850
Account #2076962079974167 balance: 3422964.633600
Account #8255171551994747 balance: 2781817.611850
Account #3491588839892013 balance: 3348567.088100
Account #7966380955913694 balance: 2201909.927940
Account #1093278990669429 balance: 1830927.031080
Account #7966380955913694 balance: 2201909.927940
Account #6847226299857821 balance: 1670165.376080
Account #3491588839892013 balance: 3350363.998100
Account #2076962079974167 balance: 3422063.843600
Account #4659001911688512 balance: 1599425.094740
Account #0793710490620664 balance: 4057485.362280
Account #8255171551994747 balance: 2781169.221850
Account #8028716243309826 balance: 1894043.146300
Account #0793710490620664 balance: 4056469.442280
Account #2076962079974167 balance: 3422787.073600
Account #4659001911688512 balance: 1597328.724740
Account #9980216556183046 balance: 2255107.644380
Account #8255171551994747 balance: 2780971.991850
Account #9980216556183046 balance: 2254867.744380
Account #8028716243309826 balance: 1897041.846300
Account #0793710490620664 balance: 4055752.352280
Account #3491588839892013 balance: 3343925.458100
Account #4659001911688512 balance: 1595310.294740
Account #9980216556183046 balance: 2257163.894380
Account #8028716243309826 balance: 1895169.916300
Account #1093278990669429 balance: 1831160.991080
Account #8028716243309826 balance: 1895169.916300
Account #6847226299857821 balance: 1674286.276080
Account #9980216556183046 balance: 2255265.104380
Account #2076962079974167 balance: 3418342.103600
Account #0793710490620664 balance: 4059169.902280
Account #3491588839892013 balance: 3340663.638100
Account #9980216556183046 balance: 2258792.174380
Account #9980216556183046 balance: 2259115.314380
Account #8028716243309826 balance: 1895001.086300
Account #8028716243309826 balance: 1896239.376300
Account #8028716243309826 balance: 1896239.376300
Account #3491588839892013 balance: 3346598.878100
Account #4659001911688512 balance: 1594751.494740
Account #0793710490620664 balance: 4059708.452280
Account #8255171551994747 balance: 2779477.091850
Account #7966380955913694 balance: 2215697.367940
Account #7966380955913694 balance: 2214323.727940
Account #9980216556183046 balance: 2254275.174380
Account #9980216556183046 balance: 2254929.494380
Account #7966380955913694 balance: 2211854.987940
Account #7966380955913694 balance: 2210385.817940
Account #1093278990669429 balance: 1826792.011080
Account #9980216556183046 balance: 2256088.384380
Account #4659001911688512 balance: 1599815.654740
Account #8255171551994747 balance: 2779844.341850
Account #4659001911688512 balance: 1601459.514740
Account #2076962079974167 balance: 3416071.643600
Account #7966380955913694 balance: 2212467.487940
Account #8028716243309826 balance: 1896350.316300
Account #0793710490620664 balance: 4066869.502280
Account #8255171551994747 balance: 2779031.221850
Account #8255171551994747 balance: 2779031.221850
Account #8255171551994747 balance: 2779031.221850
Account #1093278990669429 balance: 1829223.361080
Account #9980216556183046 balance: 2258135.924380
Account #6847226299857821 balance: 1669076.616080
Account #8255171551994747 balance: 2780650.151850
Account #2076962079974167 balance: 3417538.643600
Account #6847226299857821 balance: 1670240.686080
Account #7966380955913694 balance: 2214134.827940
Account #7966380955913694 balance: 2214523.587940
Account #1093278990669429 balance: 1835640.171080
Account #4659001911688512 balance: 1601796.244740
Account #2076962079974167 balance: 3417922.283600
Account #1093278990669429 balance: 1834199.011080
Account #1093278990669429 balance: 1834199.011080
Account #4659001911688512 balance: 1605186.704740
Account #7966380955913694 balance: 2212971.047940
Account #9980216556183046 balance: 2264020.344380
Account #6847226299857821 balance: 1670346.046080
Account #1093278990669429 balance: 1833077.531080
Account #3491588839892013 balance: 3342618.308100
Account #3491588839892013 balance: 3343881.198100
Account #8255171551994747 balance: 2775649.421850
Account #4659001911688512 balance: 1604909.314740
Account #0793710490620664 balance: 4061435.112280
Account #8028716243309826 balance: 1893979.996300
Account #8255171551994747 balance: 2775044.581850
Account #3491588839892013 balance: 3337468.548100
Account #8255171551994747 balance: 2776128.291850
Account #0793710490620664 balance: 4060193.592280
Account #3491588839892013 balance: 3337983.258100
Account #2076962079974167 balance: 3407548.323600
Account #1093278990669429 balance: 1843474.171080
Account #8255171551994747 balance: 2778291.211850
Account #8255171551994747 balance: 2778291.211850
Account #7966380955913694 balance: 2213033.147940
Account #8028716243309826 balance: 1894014.106300
Account #9980216556183046 balance: 2256094.334380
Account #4659001911688512 balance: 1612922.274740
Account #3491588839892013 balance: 3339556.238100
Account #0793710490620664 balance: 4060112.052280
Account #1093278990669429 balance: 1846255.051080
Account #2076962079974167 balance: 3405001.793600
Account #9980216556183046 balance: 2252614.954380
Account #0793710490620664 balance: 4061945.492280
Account #9980216556183046 balance: 2251839.614380
Account #1093278990669429 balance: 1843930.521080
Account #8028716243309826 balance: 1892924.056300
Account #8255171551994747 balance: 2771635.601850
Account #9980216556183046 balance: 2252778.184380
Account #9980216556183046 balance: 2252778.184380
Account #0793710490620664 balance: 4059554.342280
Account #6847226299857821 balance: 1682143.446080
Account #4659001911688512 balance: 1620875.194740
Account #8028716243309826 balance: 1895292.736300
Account #3491588839892013 balance: 3318483.298100
Account #2076962079974167 balance: 3391222.173600
Account #1093278990669429 balance: 1857004.861080
Account #3491588839892013 balance: 3318690.178100
Account #7966380955913694 balance: 2209710.197940
Account #3491588839892013 balance: 3318690.178100
Account #1093278990669429 balance: 1862294.731080
Account #3491588839892013 balance: 3320913.768100
Account #8255171551994747 balance: 2772220.321850
Account #9980216556183046 balance: 2251585.944380
Account #7966380955913694 balance: 2204711.847940
Account #7966380955913694 balance: 2204711.847940
Account #4659001911688512 balance: 1619848.674740
Account #8255171551994747 balance: 2777073.291850
Account #8028716243309826 balance: 1891392.676300
Account #8255171551994747 balance: 2775524.371850
Account #4659001911688512 balance: 1621381.974740
Account #0793710490620664 balance: 4067312.582280
Account #2076962079974167 balance: 3394553.433600
Account #4659001911688512 balance: 1619479.274740
Account #8028716243309826 balance: 1891392.676300
Account #3491588839892013 balance: 3312619.448100
Account #9980216556183046 balance: 2253885.814380
Account #8028716243309826 balance: 1889742.946300
Account #9980216556183046 balance: 2251162.464380
Account #0793710490620664 balance: 4070431.622280
Account #9980216556183046 balance: 2253567.384380
Account #7966380955913694 balance: 2197144.117940
Account #2076962079974167 balance: 3391893.523600
Account #7966380955913694 balance: 2199045.397940
Account #0793710490620664 balance: 4068569.402280
Account #7966380955913694 balance: 2197987.167940
Account #1093278990669429 balance: 1870092.451080
Account #9980216556183046 balance: 2251165.944380
Account #1093278990669429 balance: 1871948.211080
Account #2076962079974167 balance: 3393068.333600
Account #0793710490620664 balance: 4068960.022280
Account #8255171551994747 balance: 2767771.831850
Account #8028716243309826 balance: 1894456.526300
Account #0793710490620664 balance: 4071225.832280
Account #6847226299857821 balance: 1696770.946080
Account #7966380955913694 balance: 2190965.127940
Account #8028716243309826 balance: 1894846.466300
Account #3491588839892013 balance: 3310419.738100
Account #7966380955913694 balance: 2189319.757940
Account #7966380955913694 balance: 2188418.687940
Account #8028716243309826 balance: 1894044.276300
Account #2076962079974167 balance: 3394511.503600
Account #3491588839892013 balance: 3308681.508100
Account #1093278990669429 balance: 1879999.631080
Account #0793710490620664 balance: 4070024.762280
Account #7966380955913694 balance: 2190106.487940
Account #8255171551994747 balance: 2760661.791850
Account #7966380955913694 balance: 2193682.387940
Account #8028716243309826 balance: 1897743.186300
Account #7966380955913694 balance: 2193245.227940
Account #3491588839892013 balance: 3309316.788100
Account #0793710490620664 balance: 4070819.222280
Account #2076962079974167 balance: 3394458.003600
Account #1093278990669429 balance: 1881503.661080
Account #8255171551994747 balance: 2757656.861850
Account #1093278990669429 balance: 1878927.161080
Account #2076962079974167 balance: 3395020.443600
Account #9980216556183046 balance: 2241478.874380
Account #9980216556183046 balance: 2241478.874380
Account #1093278990669429 balance: 1875758.441080
Account #6847226299857821 balance: 1690198.596080
Account #8255171551994747 balance: 2757120.491850
Account #1093278990669429 balance: 1877460.141080
Account #3491588839892013 balance: 3316582.828100
Account #6847226299857821 balance: 1685291.216080
Account #1093278990669429 balance: 1873893.091080
Account #4659001911688512 balance: 1621987.994740
Account #8255171551994747 balance: 2760471.681850
Account #7966380955913694 balance: 2194151.947940
Account #0793710490620664 balance: 4075475.312280
Account #2076962079974167 balance: 3401858.763600
Account #3491588839892013 balance: 3306485.828100
Account #2076962079974167 balance: 3402225.223600
Account #4659001911688512 balance: 1619243.674740
Account #3491588839892013 balance: 3306202.578100
Account #8028716243309826 balance: 1897725.526300
Account #6847226299857821 balance: 1690028.936080
Account #7966380955913694 balance: 2185874.677940
Account #2076962079974167 balance: 3408932.863600
Account #7966380955913694 balance: 2190127.147940
Account #2076962079974167 balance: 3410849.283600
Account #3491588839892013 balance: 3304663.978100
Account #0793710490620664 balance: 4073660.872280
Account #9980216556183046 balance: 2245333.944380
Account #1093278990669429 balance: 1877134.461080
Account #7966380955913694 balance: 2189115.457940
Account #9980216556183046 balance: 2247986.464380
Account #3491588839892013 balance: 3299973.168100
Account #4659001911688512 balance: 1615763.554740
Account #4659001911688512 balance: 1615405.984740
Account #1093278990669429 balance: 1877874.141080
Account #3491588839892013 balance: 3303201.568100
Account #8255171551994747 balance: 2769107.721850
Account #8255171551994747 balance: 2769973.141850
Account #6847226299857821 balance: 1690425.246080
Account #8028716243309826 balance: 1908795.946300
Account #4659001911688512 balance: 1619443.334740
Account #2076962079974167 balance: 3416478.863600
Account #3491588839892013 balance: 3292024.248100
Account #4659001911688512 balance: 1619393.114740
Account #6847226299857821 balance: 1690898.026080
Account #1093278990669429 balance: 1885461.751080
Account #7966380955913694 balance: 2188148.427940
Account #4659001911688512 balance: 1617370.284740
Account #9980216556183046 balance: 2244432.114380
Account #4659001911688512 balance: 1620721.414740
Account #0793710490620664 balance: 4059348.542280
Account #6847226299857821 balance: 1688637.606080
Account #6847226299857821 balance: 1688637.606080
Account #2076962079974167 balance: 3419586.293600
Account #7966380955913694 balance: 2188808.967940
Account #4659001911688512 balance: 1623395.424740
Account #8255171551994747 balance: 2769047.921850
Account #7966380955913694 balance: 2187053.617940
Account #1093278990669429 balance: 1889175.721080
Account #1093278990669429 balance: 1888409.221080
Account #6847226299857821 balance: 1687343.696080
Account #0793710490620664 balance: 4059420.082280
Account #8028716243309826 balance: 1907067.826300
Account #6847226299857821 balance: 1688154.616080
Account #9980216556183046 balance: 2237460.644380
Account #8028716243309826 balance: 1906852.446300
Account #1093278990669429 balance: 1884444.991080
Account #4659001911688512 balance: 1624437.524740
Account #1093278990669429 balance: 1881516.111080
Account #3491588839892013 balance: 3297689.538100
Account #2076962079974167 balance: 3428865.053600
Account #7966380955913694 balance: 2185519.127940
Account #7966380955913694 balance: 2185519.127940
Account #2076962079974167 balance: 3427990.483600
Account #3491588839892013 balance: 3297318.068100
Account #8255171551994747 balance: 2765697.981850
Account #8028716243309826 balance: 1909985.096300
Account #3491588839892013 balance: 3297098.118100
Account #9980216556183046 balance: 2231668.904380
Account #2076962079974167 balance: 3423386.973600
Account #8028716243309826 balance: 1909985.096300
Account #8255171551994747 balance: 2767004.621850
Account #2076962079974167 balance: 3418971.333600
Account #2076962079974167 balance: 3418971.333600
Account #3491588839892013 balance: 3297647.218100
Account #9980216556183046 balance: 2226429.874380
Account #2076962079974167 balance: 3417419.683600
Account #6847226299857821 balance: 1689439.736080
Account #7966380955913694 balance: 2178958.427940
Account #0793710490620664 balance: 4061897.542280
Account #2076962079974167 balance: 3414827.543600
Account #4659001911688512 balance: 1625138.564740
Account #6847226299857821 balance: 1684971.456080
Account #2076962079974167 balance: 3415478.973600
Account #7966380955913694 balance: 2180759.897940
Account #4659001911688512 balance: 1619523.044740
Account #3491588839892013 balance: 3300569.108100
Account #3491588839892013 balance: 3299264.198100
Account #3491588839892013 balance: 3300702.808100
Account #8255171551994747 balance: 2776321.711850
Account #4659001911688512 balance: 1617318.284740
Account #8255171551994747 balance: 2778779.921850
Account #9980216556183046 balance: 2235961.814380
Account #8255171551994747 balance: 2779259.771850
Account #4659001911688512 balance: 1617702.864740
Account #6847226299857821 balance: 1682391.526080
Account #9980216556183046 balance: 2238711.704380
Account #8028716243309826 balance: 1916926.076300
Account #6847226299857821 balance: 1678844.966080
Account #8255171551994747 balance: 2779022.391850
Account #7966380955913694 balance: 2178497.477940
Account #4659001911688512 balance: 1615677.314740
Account #9980216556183046 balance: 2246138.854380
Account #7966380955913694 balance: 2174637.537940
Account #6847226299857821 balance: 1676316.796080
Account #4659001911688512 balance: 1617847.244740
Account #8028716243309826 balance: 1916379.896300
Account #3491588839892013 balance: 3303179.028100
Account #6847226299857821 balance: 1676316.796080
Account #8028716243309826 balance: 1916379.896300
Account #9980216556183046 balance: 2243127.424380
Account #8028716243309826 balance: 1915710.076300
Account #1093278990669429 balance: 1899882.811080
Account #0793710490620664 balance: 4060673.412280
Account #9980216556183046 balance: 2241642.834380
Account #9980216556183046 balance: 2240006.544380
Account #1093278990669429 balance: 1900534.681080
Account #0793710490620664 balance: 4062573.032280
Account #3491588839892013 balance: 3310551.808100
Account #3491588839892013 balance: 3310839.168100
Account #7966380955913694 balance: 2176571.037940
Account #8255171551994747 balance: 2780946.991850
Account #1093278990669429 balance: 1899448.681080
Account #0793710490620664 balance: 4062269.212280
Account #3491588839892013 balance: 3312907.648100
Account #7966380955913694 balance: 2174724.457940
Account #6847226299857821 balance: 1686147.616080
Account #2076962079974167 balance: 3410854.253600
Account #3491588839892013 balance: 3312787.898100
Account #0793710490620664 balance: 4064549.772280
Account #1093278990669429 balance: 1903245.781080
Account #9980216556183046 balance: 2242220.884380
Account #9980216556183046 balance: 2242220.884380
Account #8255171551994747 balance: 2785857.931850
Account #1093278990669429 balance: 1903245.781080
Account #8028716243309826 balance: 1917717.086300
Account #8028716243309826 balance: 1917717.086300
Account #6847226299857821 balance: 1685735.896080
Account #7966380955913694 balance: 2177152.177940
Account #3491588839892013 balance: 3313629.588100
Account #4659001911688512 balance: 1614853.744740
Account #6847226299857821 balance: 1686478.646080
Account #1093278990669429 balance: 1905274.041080
Account #3491588839892013 balance: 3313629.588100
Account #3491588839892013 balance: 3315176.608100
Account #8028716243309826 balance: 1916847.496300
Account #0793710490620664 balance: 4060426.412280
Account #2076962079974167 balance: 3413774.233600
Account #6847226299857821 balance: 1687984.416080
Account #6847226299857821 balance: 1691077.986080
Account #9980216556183046 balance: 2248286.054380
Account #7966380955913694 balance: 2160011.307940
Account #7966380955913694 balance: 2163493.897940
Account #9980216556183046 balance: 2251393.854380
Account #9980216556183046 balance: 2253869.344380
Account #8028716243309826 balance: 1917154.226300
Account #6847226299857821 balance: 1697522.866080
Account #7966380955913694 balance: 2158828.577940
Account #6847226299857821 balance: 1697522.866080
Account #1093278990669429 balance: 1905832.731080
Account #8255171551994747 balance: 2784399.551850
Account #0793710490620664 balance: 4052946.432280
Account #4659001911688512 balance: 1607646.384740
Account #6847226299857821 balance: 1697481.246080
Account #8255171551994747 balance: 2785785.281850
Account #8028716243309826 balance: 1915232.216300
Account #1093278990669429 balance: 1906535.831080
Account #1093278990669429 balance: 1908482.631080
Account #3491588839892013 balance: 3308078.688100
Account #3491588839892013 balance: 3306022.288100
Account #8028716243309826 balance: 1915232.216300
Account #8028716243309826 balance: 1915639.956300
Account #7966380955913694 balance: 2155018.277940
Account #8255171551994747 balance: 2785139.471850
Account #8028716243309826 balance: 1915639.956300
Account #8255171551994747 balance: 2786792.361850
Account #1093278990669429 balance: 1913164.491080
Account #4659001911688512 balance: 1608657.124740
Account #2076962079974167 balance: 3421647.483600
Account #9980216556183046 balance: 2251473.064380
Account #9980216556183046 balance: 2246715.474380
Account #9980216556183046 balance: 2244069.124380
Account #4659001911688512 balance: 1614290.754740
Account #8028716243309826 balance: 1915021.716300
Account #7966380955913694 balance: 2157086.197940
Account #2076962079974167 balance: 3423410.703600
Account #3491588839892013 balance: 3307712.758100
Account #8028716243309826 balance: 1915021.716300
Account #3491588839892013 balance: 3307149.318100
Account #0793710490620664 balance: 4056409.452280
Account #6847226299857821 balance: 1698142.586080
Account #8028716243309826 balance: 1915021.716300
Account #1093278990669429 balance: 1914713.911080
Account #9980216556183046 balance: 2249475.714380
Account #8028716243309826 balance: 1914009.766300
Account #3491588839892013 balance: 3306475.718100
Account #4659001911688512 balance: 1618203.884740
Account #6847226299857821 balance: 1704262.936080
Account #7966380955913694 balance: 2159175.387940
Account #8028716243309826 balance: 1914627.286300
Account #6847226299857821 balance: 1702915.456080
Account #8028716243309826 balance: 1915183.966300
Account #7966380955913694 balance: 2153254.327940
Account #3491588839892013 balance: 3305332.328100
Account #8028716243309826 balance: 1915183.966300
Account #4659001911688512 balance: 1615856.254740
Account #1093278990669429 balance: 1918974.311080
Account #0793710490620664 balance: 4059398.212280
Account #4659001911688512 balance: 1610643.484740
Account #3491588839892013 balance: 3304767.758100
Account #8255171551994747 balance: 2791811.211850
Account #8028716243309826 balance: 1913919.396300
Account #2076962079974167 balance: 3410540.213600
Account #0793710490620664 balance: 4057553.272280
Account #2076962079974167 balance: 3409850.323600
Account #0793710490620664 balance: 4056592.492280
Account #9980216556183046 balance: 2250092.774380
Account #2076962079974167 balance: 3409463.193600
Account #2076962079974167 balance: 3409463.193600
Account #8028716243309826 balance: 1913947.826300
Account #6847226299857821 balance: 1707395.166080
Account #3491588839892013 balance: 3294501.448100
Account #0793710490620664 balance: 4058713.822280
Account #7966380955913694 balance: 2152920.907940
Account #0793710490620664 balance: 4061844.452280
Account #6847226299857821 balance: 1704026.576080
Account #2076962079974167 balance: 3409610.753600
Account #8028716243309826 balance: 1915426.116300
Account #1093278990669429 balance: 1930097.981080
Account #3491588839892013 balance: 3285854.448100
Account #7966380955913694 balance: 2138864.457940
Account #0793710490620664 balance: 4063725.942280
Account #3491588839892013 balance: 3283319.048100
Account #6847226299857821 balance: 1705861.646080
Account #4659001911688512 balance: 1611234.254740
Account #6847226299857821 balance: 1704850.196080
Account #4659001911688512 balance: 1611448.814740
Account #6847226299857821 balance: 1704850.196080
Account #4659001911688512 balance: 1611458.664740
Account #3491588839892013 balance: 3281546.138100
Account #9980216556183046 balance: 2248740.444380
Account #0793710490620664 balance: 4061114.092280
Account #3491588839892013 balance: 3278919.398100
Account #9980216556183046 balance: 2248772.644380
Account #7966380955913694 balance: 2138709.537940
Account #0793710490620664 balance: 4059754.902280
Account #4659001911688512 balance: 1608541.864740
Account #4659001911688512 balance: 1608594.854740
Account #8255171551994747 balance: 2803952.451850
Account #0793710490620664 balance: 4061579.552280
Account #4659001911688512 balance: 1606320.884740
Account #3491588839892013 balance: 3275481.618100
Account #4659001911688512 balance: 1605104.524740
Account #8255171551994747 balance: 2802462.751850
Account #4659001911688512 balance: 1605208.304740
Account #2076962079974167 balance: 3416414.123600
Account #9980216556183046 balance: 2256897.614380
Account #2076962079974167 balance: 3417536.333600
Account #2076962079974167 balance: 3416810.293600
Account #4659001911688512 balance: 1609345.204740
Account #8255171551994747 balance: 2808939.191850
Account #4659001911688512 balance: 1610273.404740
Account #1093278990669429 balance: 1935084.421080
Account #3491588839892013 balance: 3274702.658100
Account #4659001911688512 balance: 1610863.124740
Account #2076962079974167 balance: 3415638.243600
Account #3491588839892013 balance: 3272269.728100
Account #2076962079974167 balance: 3413104.543600
Account #6847226299857821 balance: 1718087.216080
Account #1093278990669429 balance: 1937194.771080
Account #8028716243309826 balance: 1921427.876300
Account #4659001911688512 balance: 1613055.154740
Account #8255171551994747 balance: 2811033.151850
Account #6847226299857821 balance: 1723385.656080
Account #6847226299857821 balance: 1723385.656080
Account #1093278990669429 balance: 1940014.411080
Account #7966380955913694 balance: 2133194.647940
Account #1093278990669429 balance: 1940986.901080
Account #8255171551994747 balance: 2808461.561850
Account #1093278990669429 balance: 1940929.641080
Account #6847226299857821 balance: 1721530.136080
Account #6847226299857821 balance: 1721530.136080
Account #8028716243309826 balance: 1917520.956300
Account #9980216556183046 balance: 2253370.294380
Account #8028716243309826 balance: 1917362.996300
Account #9980216556183046 balance: 2253023.734380
Account #4659001911688512 balance: 1608142.404740
Account #3491588839892013 balance: 3265141.978100
Account #8028716243309826 balance: 1917682.906300
Account #8255171551994747 balance: 2809887.651850
Account #0793710490620664 balance: 4066435.922280
Account #7966380955913694 balance: 2136010.037940
Account #2076962079974167 balance: 3400240.433600
Account #1093278990669429 balance: 1944325.841080
Account #4659001911688512 balance: 1606781.524740
Account #8255171551994747 balance: 2807397.581850
Account #8028716243309826 balance: 1917682.906300
Account #3491588839892013 balance: 3261534.618100
